0.038,0.039,0.037,0.037,0.038,0.039,0.039,0.04,0.038,0.038,0.037,0.041
37 PS,4774,4774,4786,4786,4792,4792,4807,4807,4809,4809,
0.037,0.036,0.036,0.037,0.038,0.037,0.049,0.036,0.035,0.035,0.036,0.039
0.038,0.251,0.464,0.244,0.447,0.414,0.551,0.352,0.365,0.318,0.562,0.136
0.037,0.238,0.34,0.355,0.498,0.375,0.518,0.313,0.457,0.377,0.535,0.142
0.037,0.204,0.474,0.227,0.517,0.395,0.504,0.194,0.38,0.15,0.598,0.105
0.036,0.222,0.263,0.419,0.374,0.239,0.373,0.222,0.507,0.259,0.651,0.099
0.108,0.258,0.259,0.253,0.313,0.218,0.354,0.196,0.395,0.285,0.364,0.13
0.039,0.531,0.38,0.246,0.291,0.32,0.293,0.364,0.466,0.473,0.389,0.078
0.04,0.035,0.036,0.039,0.039,0.038,0.04,0.039,0.044,0.041,0.039,0.048
37 PS,4810,4810,4833,4833,4947,4947,4951,4951,4952,4952,
0.037,0.082,0.038,0.044,0.038,0.102,0.055,0.063,0.063,0.059,0.05,0.058
0.043,0.283,0.406,0.299,0.33,0.402,0.353,0.357,0.329,0.348,0.773,0.036
0.05,0.316,0.247,0.154,0.203,0.199,0.251,0.258,0.262,0.142,0.322,0.036
0.072,0.283,0.263,0.274,0.293,0.265,0.301,0.244,0.393,0.218,0.285,0.035
0.084,0.301,0.242,0.797,0.276,0.217,0.654,0.209,0.284,2.006,0.374,0.035
0.037,0.636,0.416,0.977,0.434,0.34,0.48,0.259,0.305,1.337,0.442,0.039
0.041,0.865,0.207,0.462,0.169,0.89,1.792,1.417,0.58,2.034,0.897,0.037
0.039,0.035,0.039,0.04,0.041,0.056,0.044,0.043,0.045,0.039,0.035,0.04
37 PS,4953,4953,4954,4954,4955,4955,4956,4956,4957,4957,
0.051,0.035,0.034,0.047,0.253,0.053,0.035,0.207,0.044,0.041,0.041,0.108
0.038,0.4,0.228,0.227,0.249,0.354,0.202,0.217,0.342,0.218,0.266,0.125
0.039,0.238,0.224,0.184,0.386,0.27,0.146,0.214,0.248,0.176,0.165,0.094
0.036,0.261,0.273,0.194,0.224,0.293,0.219,0.124,0.17,0.18,0.159,0.093
0.038,0.272,0.152,0.806,0.195,0.298,0.303,0.193,0.279,0.907,0.204,0.101
0.04,0.341,0.232,0.233,0.304,0.358,0.343,0.238,0.315,0.925,0.244,0.09
0.036,0.396,0.348,0.651,0.38,0.496,0.889,0.897,0.579,0.458,0.283,0.079
0.037,0.038,0.039,0.045,0.039,0.042,0.038,0.301,0.039,0.042,0.037,0.103
37 PS,4958,4958,4960,4960,4961,4961,4962,4962,4963,4963,
0.038,0.036,0.036,0.036,0.04,0.041,0.037,0.049,0.037,0.044,0.044,0.04
0.037,0.335,0.389,0.177,0.24,0.179,0.195,0.22,0.351,0.137,0.255,0.091
0.037,0.207,0.293,0.204,0.308,0.185,0.365,0.216,0.758,0.268,0.237,0.108
0.039,0.242,0.3,0.231,0.47,0.183,0.36,0.233,0.624,0.27,0.255,0.089
0.037,0.432,0.281,0.919,0.25,0.328,0.188,0.462,0.506,0.357,0.46,0.088
0.038,0.436,0.28,0.866,0.246,0.308,0.226,0.443,0.314,0.299,0.336,0.091
0.037,0.475,0.532,0.774,0.297,0.521,0.203,0.339,0.261,0.315,0.162,0.078
0.04,0.039,0.04,0.039,0.04,0.04,0.042,0.04,0.041,0.037,0.04,0.041
37 PS,4965,4965,4966,4966,4967,4967,4968,4968,4969,4969,
0.034,0.035,0.038,0.036,0.041,0.037,0.036,0.04,0.035,0.034,0.036,0.036
0.037,0.68,0.378,0.165,0.185,0.119,0.373,0.276,0.26,0.297,0.539,0.097
0.04,0.628,0.873,0.208,0.225,0.212,0.286,0.204,0.197,0.237,0.583,0.106
0.026,0.591,0.989,0.236,0.223,0.177,0.306,0.208,0.276,0.264,0.533,0.102
0.036,1.181,1.858,0.3,0.269,0.219,0.261,0.222,0.406,0.442,1.299,0.085
0.038,0.951,1.748,0.34,0.206,0.213,0.279,0.193,0.29,0.434,1.295,0.091
0.037,1.043,1.835,0.381,0.354,0.331,0.425,0.264,0.422,0.521,1.299,0.084
0.039,0.038,0.038,0.038,0.038,0.039,0.042,0.04,0.037,0.036,0.039,0.038
37 PS,4970,4970,4971,4971,4972,4972,4973,4973,4974,4974,
0.037,0.039,0.035,0.036,0.036,0.034,0.036,0.035,0.036,0.033,0.034,0.036
0.038,0.219,0.236,0.226,0.223,0.271,0.247,0.223,0.276,0.29,0.758,0.117
0.038,0.184,0.286,0.149,0.224,0.128,0.196,0.147,0.271,0.2,0.448,0.115
0.039,0.191,0.217,0.161,0.293,0.135,0.175,0.157,0.311,0.204,0.572,0.111
0.037,0.202,0.679,0.253,0.185,0.138,0.116,0.164,0.133,0.147,0.296,0.096
0.039,0.216,0.602,0.188,0.158,0.175,0.147,0.201,0.162,0.178,0.328,0.091
0.04,0.205,0.485,0.251,0.177,0.276,0.285,0.175,0.128,0.234,0.222,0.092
0.04,0.039,0.038,0.039,0.039,0.041,0.039,0.039,0.037,0.037,0.036,0.037
37 PS,4975,4975,4976,4976,4977,4977,4978,4978,6101,6101,
0.036,0.033,0.035,0.034,0.035,0.037,0.039,0.039,0.04,0.034,0.043,0.037
0.036,0.295,0.442,0.249,0.348,0.275,0.355,0.34,0.528,0.882,1.457,0.109
0.038,0.182,0.21,0.188,0.265,0.228,0.465,0.225,0.492,0.858,1.256,0.144
0.037,0.221,0.179,0.191,0.281,0.232,0.262,0.268,0.376,1.018,1.965,0.129
0.036,0.184,0.203,0.159,0.19,0.165,0.727,0.232,0.756,0.475,1.708,0.096
0.038,0.249,0.237,0.198,0.218,0.184,0.568,0.184,0.67,0.7,1.968,0.08
0.037,0.377,0.395,0.297,0.265,0.405,0.641,0.39,0.933,1.013,2.244,0.089
0.446,0.042,0.035,0.036,0.099,0.043,0.033,0.042,0.037,0.034,0.037,0.041
37 PS,4979,4979,4980,4980,4981,4981,4982,4982,4985,4985,
0.038,0.043,0.037,0.036,0.037,0.034,0.036,0.035,0.035,0.034,0.035,0.036
0.038,0.118,0.197,0.141,0.111,0.152,0.21,0.15,0.128,0.251,0.362,0.09
0.039,0.112,0.1,0.133,0.13,0.137,0.125,0.091,0.101,0.222,0.408,0.099
0.04,0.156,0.101,0.145,0.126,0.123,0.124,0.119,0.116,0.237,0.362,0.095
0.038,0.147,0.106,0.328,0.106,0.254,0.199,0.099,0.16,0.233,0.162,0.077
0.045,0.156,0.101,0.364,0.131,0.176,0.219,0.109,0.195,0.235,0.185,0.098
0.041,0.145,0.203,0.245,0.15,0.229,0.127,0.108,0.183,0.29,0.216,0.079
0.042,0.039,0.04,0.039,0.039,0.04,0.038,0.038,0.037,0.042,0.036,0.037
37 PS,4987,4987,4988,4988,4989,4989,5007,5007,5008,5008,
0.035,0.035,0.038,0.036,0.04,0.046,0.036,0.044,0.038,0.034,0.034,0.036
0.037,0.13,0.283,0.223,0.284,0.259,0.459,0.324,0.347,0.177,0.316,0.104
0.041,0.144,0.104,0.104,0.114,0.271,0.281,0.178,0.16,0.088,0.217,0.083
0.035,0.184,0.117,0.098,0.114,0.233,0.25,0.159,0.167,0.09,0.171,0.084
0.038,0.191,0.109,0.194,0.122,0.274,0.179,0.264,0.18,0.107,0.162,0.083
0.037,0.113,0.171,0.13,0.125,0.302,0.244,0.238,0.188,0.114,0.218,0.093
0.043,0.145,0.218,0.191,0.199,0.334,0.294,0.322,0.363,0.22,0.245,0.086
0.039,0.039,0.038,0.04,0.039,0.042,0.04,0.04,0.036,0.036,0.064,0.038
37 PS,5010,5010,5023,5023,5024,5024,5026,5026,5030,5030,
0.038,0.036,0.036,0.036,0.038,0.035,0.037,0.049,0.039,0.041,0.035,0.039
0.037,0.221,0.208,0.092,0.093,0.221,0.14,0.203,0.269,0.299,0.289,0.089
0.037,0.171,0.169,0.087,0.083,0.112,0.092,0.184,0.217,0.252,0.359,0.094
0.04,0.162,0.142,0.073,0.07,0.091,0.089,0.173,0.17,0.223,0.284,0.085
0.041,0.382,0.142,0.288,0.104,0.177,0.114,0.12,0.215,0.268,0.168,0.098
0.042,0.237,0.174,0.162,0.087,0.111,0.122,0.162,0.429,0.293,0.371,0.097
0.037,0.283,0.274,0.271,0.123,0.186,0.187,0.195,0.462,0.298,0.293,0.078
0.042,0.042,0.04,0.039,0.039,0.043,0.044,0.041,0.041,0.039,0.041,0.041
37 PS,5031,5031,5033,5033,5043,5043,5044,5044,5047,5047,
0.036,0.034,0.034,0.036,0.036,0.038,0.04,0.039,0.04,0.033,0.044,0.037
0.036,0.341,0.389,0.202,0.238,0.128,0.151,0.193,0.207,0.28,0.412,0.079
0.038,0.175,0.311,0.152,0.162,0.094,0.122,0.164,0.163,0.234,0.43,0.074
0.038,0.213,0.174,0.156,0.133,0.082,0.099,0.183,0.146,0.197,0.355,0.077
0.036,0.273,0.292,0.426,0.168,0.296,0.127,0.421,0.177,0.311,0.265,0.081
0.037,0.347,0.254,0.499,0.181,0.426,0.154,0.462,0.221,0.382,0.249,0.075
0.04,0.734,0.501,0.309,0.275,0.248,0.282,0.344,0.324,0.659,0.293,0.075
0.041,0.038,0.041,0.04,0.045,0.04,0.04,0.043,0.045,0.054,0.04,0.041
37 PS,5062,5062,5063,5063,5066,5066,5084,5084,5084,5084,
0.037,0.036,0.035,0.037,0.038,0.037,0.036,0.036,0.035,0.035,0.041,0.039
0.036,0.249,0.272,0.248,0.226,0.338,0.313,0.288,0.24,0.193,0.273,0.087
0.037,0.224,0.261,0.233,0.235,0.233,0.289,0.165,0.209,0.171,0.198,0.074
0.038,0.213,0.273,0.209,0.192,0.335,0.301,0.156,0.157,0.156,0.22,0.078
0.039,0.299,0.469,0.334,0.367,0.171,0.79,0.363,1.084,0.314,0.204,0.099
0.04,0.381,0.463,0.598,0.319,0.226,0.985,0.393,1.028,0.401,0.326,0.09
0.039,0.322,0.257,0.303,0.304,0.312,0.891,0.4,0.676,0.457,0.484,0.108
0.038,0.035,0.036,0.039,0.039,0.038,0.04,0.039,0.044,0.04,0.039,0.041
37 PS,5089,5089,5090,5090,5091,5091,5092,5092,5093,5093,
0.037,0.038,0.036,0.038,0.038,0.04,0.039,0.04,0.039,0.038,0.039,0.061
0.04,0.191,0.202,0.84,0.43,0.297,0.279,0.186,0.225,0.168,0.27,0.085
0.038,0.143,0.136,0.756,0.475,0.306,0.303,0.155,0.154,0.131,0.215,0.084
0.039,0.136,0.127,0.82,0.474,0.264,0.318,0.149,0.143,0.135,0.176,0.088
0.043,0.17,0.141,0.52,0.288,0.372,0.286,0.537,0.174,0.148,0.34,0.086
0.036,0.228,0.208,0.58,0.333,0.485,0.301,0.333,0.157,0.323,0.345,0.084
0.042,0.251,0.257,0.629,0.358,0.489,0.404,0.351,0.289,0.341,0.278,0.075
0.038,0.037,0.038,0.04,0.044,0.047,0.044,0.043,0.043,0.039,0.035,0.04
37 PS,5093,5093,5094,5094,5095,5095,5096,5096,5096,5096,
0.037,0.038,0.037,0.04,0.038,0.037,0.037,0.037,0.036,0.037,0.042,0.041
0.036,0.47,0.213,0.326,0.351,0.218,0.234,0.401,0.328,0.305,0.349,0.085
0.037,0.129,0.157,0.212,0.252,0.112,0.125,0.252,0.285,0.223,0.259,0.076
0.037,0.125,0.129,0.205,0.209,0.096,0.121,0.285,0.285,0.215,0.316,0.084
0.039,0.163,0.174,0.161,0.182,0.215,0.101,0.345,0.336,0.265,0.304,0.084
0.036,0.219,0.236,0.196,0.253,0.186,0.145,0.296,0.441,0.275,0.352,0.074
0.036,0.246,0.229,0.25,0.319,0.204,0.205,0.362,0.399,0.324,0.445,0.081
0.039,0.038,0.037,0.037,0.038,0.04,0.043,0.04,0.038,0.038,0.039,0.043
37 PS,5097,5097,5098,5098,5100,5100,5113,5113,5217,5217,
0.037,0.034,0.034,0.048,0.036,0.042,0.039,0.041,0.036,0.044,0.039,0.048
0.036,0.342,0.366,0.356,0.35,0.206,0.195,0.252,0.269,0.226,0.229,0.079
0.038,0.225,0.246,0.277,0.237,0.169,0.161,0.178,0.185,0.117,0.115,0.081
0.036,0.269,0.204,0.261,0.237,0.157,0.147,0.159,0.171,0.102,0.107,0.083
0.046,0.363,0.203,0.241,0.274,0.17,0.136,0.156,0.204,0.148,0.191,0.085
0.05,0.32,0.213,0.299,0.336,0.196,0.157,0.177,0.22,0.17,0.223,0.086
0.036,0.435,0.405,0.377,0.281,0.204,0.243,0.261,0.254,0.178,0.259,0.08
0.04,0.037,0.037,0.042,0.04,0.048,0.073,0.074,0.039,0.068,0.039,0.051
37 PS,5436,5436,5539,5539,5541,5541,5541,5541,5542,5542,
0.034,0.033,0.034,0.034,0.034,0.034,0.034,0.035,0.033,0.053,0.036,0.035
0.037,0.177,0.183,0.229,0.169,0.346,0.543,0.351,0.424,0.184,0.219,0.077
0.034,0.136,0.121,0.138,0.125,0.297,0.313,0.249,0.371,0.114,0.135,0.081
0.036,0.133,0.125,0.146,0.119,0.296,0.454,0.301,0.364,0.109,0.126,0.083
0.035,0.157,0.18,0.124,0.184,0.524,0.599,0.427,0.356,0.118,0.182,0.072
0.036,0.145,0.16,0.158,0.212,0.462,0.52,0.425,0.417,0.168,0.287,0.073
0.036,0.197,0.265,0.197,0.272,0.631,0.601,0.625,0.443,0.205,0.291,0.081
0.037,0.037,0.034,0.035,0.036,0.036,0.05,0.036,0.035,0.037,0.036,0.035
37 PS,5543,5543,5545,5545,5553,5553,5554,5554,5555,5555,
0.035,0.036,0.037,0.039,0.039,0.037,0.046,0.04,0.038,0.043,0.038,0.045
0.036,0.257,0.269,0.188,0.17,0.286,0.203,0.199,0.205,0.196,0.257,0.076
0.039,0.172,0.169,0.139,0.123,0.214,0.154,0.121,0.112,0.127,0.145,0.07
0.036,0.201,0.16,0.139,0.119,0.208,0.14,0.122,0.147,0.113,0.156,0.078
0.041,0.202,0.149,0.14,0.248,0.383,0.33,0.138,0.185,0.131,0.183,0.075
0.043,0.211,0.184,0.139,0.231,0.348,0.35,0.145,0.22,0.163,0.168,0.075
0.042,0.321,0.298,0.23,0.272,0.403,0.405,0.248,0.326,0.268,0.194,0.083
0.038,0.039,0.048,0.042,0.041,0.044,0.044,0.041,0.047,0.042,0.043,0.05
37 PS,2164,2164,2166,2166,2180,2180,2195,2195,6101,6101,
0.033,0.032,0.032,0.033,0.033,0.034,0.033,0.033,0.032,0.03,0.031,0.032
0.039,3.38,2.71,0.54,0.804,0.314,0.46,0.359,0.486,0.505,0.818,0.071
0.038,1.888,1.977,0.415,0.48,0.323,0.514,0.158,0.14,0.44,0.451,0.067
0.038,1.736,2.256,0.37,0.527,0.382,0.356,0.166,0.14,0.479,0.487,0.062
0.034,1.53,1.495,0.765,0.678,0.954,0.302,0.284,0.18,0.358,0.234,0.06
0.039,1.751,1.791,0.612,0.676,0.667,0.2,0.214,0.15,0.559,0.307,0.063
0.039,2.719,1.709,1.41,0.466,1.05,0.192,0.573,0.196,1.033,0.517,0.059
0.035,0.034,0.034,0.035,0.035,0.039,0.035,0.035,0.034,0.033,0.032,0.067
37 PS,2197,2197,2198,2198,2202,2202,2209,2209,2210,2210,
0.033,0.032,0.033,0.033,0.033,0.033,0.033,0.034,0.035,0.031,0.032,0.032
0.04,0.519,0.284,0.581,0.53,0.429,0.697,0.312,0.241,0.373,0.392,0.063
0.038,0.206,0.168,0.468,0.404,0.374,0.485,0.166,0.102,0.253,0.219,0.066
0.037,0.186,0.147,0.424,0.541,0.49,0.392,0.181,0.106,0.243,0.208,0.063
0.034,0.394,0.155,0.711,0.408,0.634,0.152,0.257,0.106,0.434,0.116,0.064
0.034,0.311,0.129,0.919,0.312,0.464,0.109,0.179,0.097,0.317,0.116,0.063
0.042,0.271,0.146,0.743,0.299,0.647,0.164,0.336,0.103,0.499,0.197,0.062
0.034,0.034,0.035,0.035,0.035,0.036,0.036,0.035,0.034,0.032,0.035,0.061
37 PS,2221,2221,2225,2225,2226,2226,2251,2251,2272,2272,
0.033,0.032,0.032,0.033,0.033,0.033,0.032,0.033,0.032,0.03,0.032,0.032
0.037,0.188,0.193,0.317,0.245,0.14,0.247,0.297,0.278,0.431,0.442,0.088
0.037,0.104,0.111,0.236,0.192,0.078,0.208,0.146,0.144,0.242,0.165,0.074
0.037,0.106,0.139,0.217,0.223,0.095,0.208,0.147,0.141,0.194,0.183,0.063
0.034,0.191,0.131,0.316,0.149,0.204,0.206,0.252,0.135,0.366,0.106,0.07
0.034,0.162,0.111,0.334,0.123,0.119,0.236,0.225,0.136,0.318,0.115,0.062
0.034,0.225,0.128,0.372,0.169,0.264,0.278,0.397,0.153,0.471,0.136,0.065
0.034,0.035,0.035,0.035,0.036,0.034,0.035,0.035,0.035,0.031,0.033,0.055
37 PS,2283,2283,2319,2319,2323,2323,2493,2493,2520,2520,
0.033,0.032,0.032,0.033,0.033,0.033,0.032,0.034,0.032,0.03,0.032,0.032
0.038,0.183,0.211,0.434,0.433,0.193,0.21,0.264,0.282,0.337,0.51,0.071
0.039,0.154,0.116,0.341,0.327,0.095,0.09,0.323,0.534,0.258,0.165,0.069
0.038,0.19,0.122,0.37,0.355,0.109,0.109,0.281,0.914,0.303,0.258,0.075
0.035,0.223,0.219,0.438,0.399,0.3,0.155,1.788,0.597,0.668,0.217,0.062
0.034,0.226,0.186,0.336,0.327,0.356,0.123,1.902,0.683,0.602,0.165,0.062
0.034,0.413,0.116,0.503,0.309,0.432,0.138,1.529,0.788,0.998,0.27,0.072
0.034,0.035,0.035,0.038,0.035,0.034,0.035,0.035,0.033,0.031,0.033,0.058
37 PS,2555,2555,2560,2560,2568,2568,2572,2572,2583,2583,
0.033,0.032,0.032,0.033,0.033,0.033,0.032,0.033,0.032,0.03,0.032,0.032
0.037,0.206,0.321,0.251,0.261,0.308,0.228,0.425,0.354,0.179,0.326,0.072
0.037,0.16,0.116,0.115,0.097,0.195,0.354,0.351,0.283,0.16,0.176,0.075
0.037,0.287,0.231,0.15,0.141,0.172,0.174,0.309,0.266,0.161,0.137,0.071
0.034,0.372,0.14,0.279,0.143,0.282,0.204,0.298,0.136,0.256,0.1,0.085
0.034,0.183,0.114,0.169,0.09,0.211,0.157,0.273,0.105,0.186,0.091,0.07
0.034,0.367,0.205,0.264,0.122,0.221,0.145,0.478,0.135,0.264,0.132,0.064
0.034,0.035,0.034,0.035,0.035,0.035,0.035,0.035,0.033,0.032,0.033,0.083
37 PS,2588,2588,2626,2626,2629,2629,2632,2632,2634,2634,
0.034,0.032,0.032,0.033,0.033,0.033,0.033,0.033,0.032,0.031,0.032,0.031
0.038,0.102,0.136,0.312,0.509,0.217,0.317,0.329,0.366,0.073,0.249,0.076
0.037,0.069,0.126,0.425,0.294,0.174,0.185,0.215,0.209,0.059,0.251,0.082
0.037,0.098,0.106,0.506,0.544,0.2,0.162,0.231,0.2,0.062,0.353,0.072
0.034,0.184,0.172,0.368,0.318,0.219,0.227,0.345,0.11,0.288,0.442,0.067
0.033,0.141,0.132,0.297,0.12,0.257,0.155,0.254,0.087,0.281,0.315,0.07
0.035,0.11,0.132,0.546,0.134,0.212,0.146,0.534,0.103,0.599,0.41,0.063
0.035,0.033,0.034,0.035,0.035,0.035,0.035,0.035,0.033,0.031,0.034,0.061
37 PS,2689,2689,2694,2694,2695,2695,2696,2696,2697,2697,
0.033,0.032,0.032,0.033,0.033,0.033,0.033,0.034,0.032,0.031,0.032,0.032
0.038,0.335,0.298,0.407,0.265,0.357,0.521,0.252,0.278,0.283,0.36,0.07
0.038,0.248,0.2,0.286,0.257,0.233,0.296,0.136,0.18,0.222,0.215,0.076
0.038,0.197,0.182,0.302,0.271,0.353,0.277,0.144,0.261,0.239,0.233,0.072
0.034,0.18,0.435,0.298,0.518,0.443,0.217,0.223,0.234,0.293,0.595,0.078
0.034,0.175,0.352,0.189,0.253,0.275,0.112,0.26,0.176,0.221,0.436,0.072
0.034,0.223,0.381,0.36,0.202,0.57,0.162,0.419,0.169,0.394,0.532,0.07
0.034,0.034,0.035,0.034,0.035,0.035,0.035,0.035,0.034,0.032,0.037,0.06
37 PS,2702,2702,2703,2703,2704,2704,2705,2705,2710,2710,
0.034,0.032,0.032,0.034,0.033,0.034,0.034,0.034,0.032,0.035,0.032,0.032
0.038,0.786,0.545,0.549,0.522,0.385,0.778,0.28,0.299,0.487,0.373,0.077
0.038,0.756,0.536,0.373,0.315,0.455,0.807,0.261,0.28,0.272,0.189,0.077
0.038,0.405,0.559,0.379,0.272,0.41,0.722,0.288,0.24,0.443,0.337,0.073
0.034,0.475,0.762,0.471,0.166,0.38,1.053,0.422,0.211,0.288,0.17,0.083
0.036,0.443,0.632,0.409,0.263,0.271,0.671,0.354,0.188,0.321,0.123,0.092
0.034,0.846,0.588,0.904,0.18,0.373,0.533,0.488,0.192,0.528,0.189,0.129
0.036,0.034,0.035,0.038,0.036,0.036,0.036,0.036,0.036,0.033,0.034,0.122
37 PS,2712,2712,2713,2713,2762,2762,2770,2770,2773,2773,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0.032
0.033,0.317,0.255,0.272,0.204,0.159,0.257,0.169,0.206,0.177,0.214,0.267
0.034,0.224,0.172,0.151,0.148,0.133,0.18,0.13,0.19,0.14,0.159,0.423
0.034,0.216,0.198,0.135,0.151,0.166,0.205,0.262,0.278,0.137,0.157,0.134
0.034,0.153,0.173,0.138,0.188,0.174,0.148,0.193,0.119,0.153,0.18,0.077
0.035,0.157,0.142,0.153,0.232,0.146,0.193,0.214,0.123,0.161,0.197,0.073
0.035,0.607,0.149,0.168,0.218,0.217,0.154,0.249,0.12,0.191,0.213,0.065
0.035,0.034,0.035,0.035,0.035,0.036,0.036,0.036,0.035,0.032,0.035,0.074
37 PS,2802,2802,2805,2805,2806,2806,2809,2809,2821,2821,
0.034,0.033,0.032,0.033,0.033,0.033,0.033,0.033,0.032,0.031,0.031,0.031
0.034,0.169,0.211,0.189,0.263,0.317,0.234,0.168,0.198,0.201,0.308,0.619
0.034,0.147,0.211,0.184,0.32,0.124,0.119,0.126,0.145,0.164,0.23,0.385
0.034,0.101,0.186,0.278,0.297,0.155,0.144,0.107,0.138,0.196,0.216,0.319
0.034,0.187,0.26,0.219,0.151,0.177,0.158,0.117,0.181,0.154,0.174,0.096
0.034,0.209,0.292,0.299,0.133,0.19,0.165,0.124,0.154,0.197,0.161,0.109
0.034,0.464,0.207,0.413,0.147,0.368,0.158,0.064,0.174,0.367,0.242,0.072
0.035,0.033,0.033,0.034,0.034,0.035,0.034,0.035,0.034,0.032,0.033,0.061
37 PS,2823,2823,2871,2871,2872,2872,3078,3078,3083,3083,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0.033
0.034,0.187,0.176,0.364,0.321,0.218,0.315,0.483,0.222,0.272,0.288,0.403
0.034,0.214,0.218,0.234,0.202,0.189,0.216,0.55,0.147,0.182,0.199,1.434
0.034,0.16,0.24,0.202,0.174,0.181,0.215,0.604,0.176,0.17,0.209,0.18
0.034,0.181,0.172,0.215,0.121,0.173,0.128,0.633,0.13,0.2,0.19,0.083
0.035,0.175,0.178,0.247,0.123,0.197,0.128,0.551,0.11,0.175,0.176,0.077
0.034,0.319,0.225,0.322,0.155,0.337,0.151,0.471,0.119,0.173,0.238,0.086
0.035,0.034,0.035,0.036,0.035,0.036,0.036,0.036,0.035,0.032,0.035,0.054
37 PS,3084,3084,3256,3256,3258,3258,3457,3457,3483,3483,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.031
0.037,0.29,0.235,0.184,0.226,0.182,0.159,0.247,0.327,0.184,0.213,0.793
0.059,0.168,0.169,0.188,0.191,0.159,0.206,0.355,0.312,0.189,0.225,0.531
0.035,0.177,0.181,0.227,0.221,0.17,0.261,0.385,0.368,0.215,0.218,0.172
0.034,0.229,0.164,0.284,0.124,0.241,0.131,0.319,0.164,0.179,0.093,0.081
0.034,0.279,0.145,0.237,0.13,0.421,0.132,0.364,0.161,0.151,0.075,0.082
0.034,0.673,0.242,0.3,0.167,0.354,0.135,0.402,0.183,0.208,0.093,0.085
0.035,0.033,0.033,0.034,0.034,0.035,0.035,0.035,0.034,0.031,0.033,0.053
37 PS,3545,3545,3549,3549,3550,3550,3557,3557,3558,3558,
0.034,0.033,0.032,0.033,0.034,0.033,0.033,0.034,0.032,0.031,0.031,0.031
0.034,0.48,0.364,0.166,0.171,0.186,0.218,0.332,0.372,0.458,0.365,0.425
0.034,0.212,0.208,0.142,0.137,0.194,0.144,0.259,0.295,0.342,0.292,0.757
0.034,0.319,0.243,0.134,0.14,0.201,0.229,0.294,0.35,0.443,0.483,0.208
0.034,0.337,0.121,0.127,0.116,0.124,0.246,0.245,0.195,0.416,0.435,0.123
0.034,0.32,0.144,0.209,0.137,0.152,0.159,0.299,0.19,0.36,0.435,0.118
0.034,0.965,0.225,0.255,0.159,0.243,0.176,0.355,0.264,0.565,0.447,0.115
0.035,0.033,0.033,0.034,0.034,0.035,0.034,0.035,0.034,0.031,0.033,0.062
37 PS,3570,3570,3571,3571,3586,3586,3587,3587,3601,3601,
0.034,0.033,0.033,0.033,0.033,0.034,0.033,0.033,0.032,0.031,0.032,0.033
0.034,0.305,0.293,0.396,0.36,0.45,0.406,0.209,0.232,0.301,0.437,0.487
0.034,0.251,0.214,0.349,0.26,0.416,0.281,0.138,0.132,0.248,0.302,0.688
0.035,0.179,0.223,0.316,0.262,0.367,0.318,0.135,0.141,0.244,0.292,0.194
0.035,0.312,0.138,0.928,0.355,0.299,0.162,0.163,0.148,0.249,0.115,0.071
0.036,0.334,0.145,0.948,0.296,0.299,0.086,0.159,0.113,0.293,0.118,0.069
0.035,0.694,0.195,0.498,0.283,0.59,0.191,0.312,0.144,0.429,0.159,0.117
0.035,0.034,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.032,0.034,0.065
37 PS,3615,3615,3699,3699,3711,3711,3718,3718,3725,3725,
0.034,0.032,0.032,0.033,0.033,0.034,0.033,0.033,0.032,0.031,0.032,0.033
0.034,0.205,0.311,0.302,0.37,0.194,0.189,0.335,0.317,0.216,0.366,1.349
0.034,0.208,0.252,0.241,0.284,0.146,0.133,0.348,0.268,0.207,0.318,1.002
0.034,0.159,0.244,0.258,0.274,0.136,0.152,0.289,0.275,0.204,0.309,1.066
0.035,0.145,0.102,0.252,0.201,0.19,0.147,0.277,0.103,0.24,0.204,0.11
0.035,0.152,0.085,0.233,0.22,0.191,0.11,0.322,0.105,0.26,0.153,0.155
0.035,0.446,0.116,0.435,0.268,0.435,0.158,0.647,0.193,0.423,0.217,0.14
0.035,0.034,0.034,0.035,0.035,0.035,0.036,0.035,0.034,0.032,0.034,0.062
37 PS,4005,4005,4016,4016,4021,4021,3713,3713,6101,6101,
0.034,0.033,0.032,0.033,0.033,0.033,0.033,0.033,0.032,0.031,0.032,0.031
0.034,0.24,0.172,0.143,0.203,0.545,0.454,0.168,0.224,2.335,2.455,0.432
0.034,0.184,0.153,0.125,0.138,0.923,0.754,0.234,0.196,1.671,1.63,1.17
0.034,0.22,0.185,0.115,0.16,0.983,0.584,0.214,0.252,2.261,2.095,0.326
0.034,0.243,0.323,0.196,0.101,0.952,0.152,0.251,0.141,1.56,1.345,0.165
0.034,0.254,0.273,0.202,0.09,1.053,0.166,0.193,0.134,1.424,1.185,0.135
0.034,0.36,0.276,0.168,0.092,1.10,0.185,0.233,0.147,2.458,2.406,0.13
0.035,0.033,0.033,0.034,0.034,0.035,0.034,0.035,0.034,0.031,0.033,0.146
37 PS,6101,6101,4022,4022,4025,4025,4035,4035,4040,4040,
0.036,0.034,0.033,0.034,0.035,0.036,0.035,0.035,0.034,0.033,0.034,0.036
